-65.755254949856	-22.041238552717
-65.7166639400887	-22.0530424999114
-65.6771633290244	-22.0625906830136
-65.6242750970181	-22.0720413751093
-65.5703754145937	-22.0788588243752
-65.4821035608306	-22.0865384410961
-65.1773677279382	-22.1043204004661
-65.11653915226	-22.1096496246304
-65.0561664663093	-22.1168222854201
-64.9920821901409	-22.1273361938103
-64.9428588195788	-22.1378989488774
-64.8944987226379	-22.1506286455955
-64.8472109395332	-22.1656490099938
-64.807256507182	-22.1806851907689
-64.7684880962486	-22.1976774221753
-64.7181649375618	-22.2241807432467
-64.677424234241	-22.2507201640043
-64.6397012420186	-22.2809353046206
-64.6035951642854	-22.3168657780332
-64.5709139207408	-22.3561186114847
-64.5412228258727	-22.3977168750337
-64.5111283392014	-22.4458627543626
-64.4405512960055	-22.5736217437484
-64.4158364315061	-22.6157860729688
-64.3914768172013	-22.6509172784096
-64.3672043445048	-22.6761058787832
-64.3513607523968	-22.685522518949
-64.3357268327271	-22.68817400003
-64.3221961773117	-22.6841897641463
-64.2989839342611	-22.6642018028709
-64.2760809851493	-22.631569212649
-64.2523284096284	-22.5900580079706
-64.1798279782785	-22.4555285436073
-64.1339064335351	-22.373565929524
-64.1011318313689	-22.3179567860768
-64.0666958801107	-22.2634714264651
-64.0300882306873	-22.2113375628782
-63.9905901602077	-22.1629559622478
-63.9472309170731	-22.1200089719364
-63.8963518280744	-22.082613643205
-63.8450970553848	-22.056251348421
-63.8093594289944	-22.0429490623493
-63.7672362563481	-22.0310236958868
-63.7142610239271	-22.0191998323064
-63.6700637133696	-22.0110864230999
-63.6053715323703	-22.0023084634648
-63.5392723998013	-21.9962741932993
-63.4722601567807	-21.9922810190537
-63.4047322775725	-21.9898748712283
-63.337027108714	-21.9888194565526
-63.2096912791292	-21.9905477502784
-63.1505369982838	-21.9934380930935
-63.092290069531	-21.9981517816793
-63.0353096011571	-22.0052608999705
-62.980040986902	-22.0155396365449
-62.9270403351433	-22.030002684776
-62.8696535881425	-22.0535872543483
-62.8284210563866	-22.0778243782924
-62.7807327260344	-22.1124021580331
-62.6991432325741	-22.1802632747303
-62.5654112654175	-22.2992062802456
-62.4327289087121	-22.4112700773521
-62.386250191693	-22.4527828954143
-62.3449835342627	-22.492898150829
-62.3052279177342	-22.5347807233517
-62.2669635453313	-22.5782482664443
-62.2302511680569	-22.6232130395501
-62.1947493322158	-22.6700576079722
-62.160388411396	-22.7179165990718
-62.0590002009984	-22.8631973191009
-62.0244884575762	-22.9104481436668
-61.9889836000131	-22.9568552935369
-61.9523041127446	-23.0021976748827
-61.9142007513635	-23.0461917629395
-61.8739504816294	-23.0890720244543
-61.8320984383922	-23.1302869285988
-61.7887455147936	-23.1698234837667
-61.7141693663232	-23.2314172278228
-61.6282249031567	-23.2952912910602
-61.4503027534693	-23.4224577567201
-61.2226564826105	-23.5761148836949
-61.1394576298657	-23.6374529352047
-61.0132858314759	-23.7347205581072
-60.9696887365459	-23.7643629043245
-60.9245505993306	-23.7919491467357
-60.8780475574488	-23.8175495268891
-60.8302908975069	-23.8411340092271
-60.7779217883598	-23.864102571976
-60.7244701877489	-23.8850581201361
-60.6701661674346	-23.9043247414936
-60.6151838892251	-23.9221171878579
-60.5596508464094	-23.9385522424919
-60.5036557625034	-23.9536575172805
-60.4437612056151	-23.9682682368896
-60.323262358571	-23.9941592914181
-60.1649567690396	-24.0251366299515
-60.116459869927	-24.0362147657988
-60.061195760376	-24.0513756411729
-60.0066516633436	-24.0690428812239
-59.9528609967376	-24.0890445562612
-59.8999010428988	-24.1113390447611
-59.8406686127663	-24.1394712610898
-59.7824281447431	-24.1699924023275
-59.7250066731194	-24.2023854113576
-59.6682981813159	-24.2362908669299
-59.5683065587007	-24.300172921543
-59.3634664204389	-24.4409153540603
-59.2736077722808	-24.4990454365976
-59.1814097221809	-24.5536709681406
-59.1252067599839	-24.5846916063325
-59.0110332756651	-24.643685914873
-58.8951489318777	-24.6993764379722
-58.7778970115378	-24.7517223940732
-58.6697976490422	-24.795707708344
-58.523252288862	-24.8520918767387
-58.3856038191609	-24.9080005124137
-58.3468196440113	-24.9230624542688
-58.2925353458295	-24.941676609388
-58.1817819580709	-24.9752345615257
-58.1271723535212	-24.9935246027782
-58.0691814374733	-25.0155878360098
-58.0122159284223	-25.0404125976632
-57.956800116732	-25.0682595202606
-57.9110504845921	-25.0947639097266
-57.867199395036	-25.1237058378541
-57.8256405892417	-25.1550909433923
-57.7793585116859	-25.1960176049285
-57.7374442893225	-25.2399079606838
-57.7005739731104	-25.286234524104
-57.6698963237563	-25.3346735563395
-57.6523518645469	-25.3711981326877
-57.6396548051251	-25.4085943391574
-57.6337128737501	-25.437591685308
-57.6312819280185	-25.4668234469445
-57.6354820299717	-25.5158692814421
-57.644146300911	-25.5492789515623
-57.6567613493568	-25.5822376197703
-57.680184469038	-25.6289150168145
-57.7417992455387	-25.73162389063
-57.7734945209554	-25.7823925087073
-57.8257798942267	-25.8624197484726
-57.8860823287364	-25.9511624620779
-57.9100084922981	-25.9845765811443
-57.9514952785842	-26.0379747611263
-58.0178906199561	-26.118970137262
-58.0495727859553	-26.1602333853624
-58.0767966627358	-26.1998518624735
-58.0992441160231	-26.2364314278681
-58.1240576649292	-26.2810120744476
-58.1456687433178	-26.3254062259165
-58.1598423051782	-26.3589575905203
-58.1725744552469	-26.3930444753223
-58.1865425454021	-26.4356305038446
-58.2301662143992	-26.5832072712985
-58.2418930663119	-26.6158624345037
-58.2547282274257	-26.6471563901553
-58.2888245155389	-26.7190746597677
-58.3100531626233	-26.7570570731254
-58.3519393917895	-26.8231090317564
-58.39437630822	-26.8831409780736
-58.4415881894433	-26.9435007011963
-58.4766368047447	-26.9908927858733
-58.5059855780719	-27.0357682419108
-58.5336397228949	-27.0841206595408
-58.5470099923173	-27.1124796624064
-58.5565384164148	-27.1400043246398
-58.5612407924286	-27.1816638850802
-58.5528988888726	-27.2156269674106
-58.5326719993133	-27.2433685506181
-58.5007415313965	-27.263219028935
-58.4596463405062	-27.276233389859
-58.4117422304196	-27.284343039
-58.3588533482034	-27.2891464151749
-58.1826560928044	-27.296454651461
-58.0640054362019	-27.3043615259636
-57.9438429409989	-27.3168415070299
-57.8837058396527	-27.3248420117494
-57.823716718152	-27.3341438804357
-57.7614502227495	-27.3452814192021
-57.5143749984074	-27.3967077663503
-57.3913363921607	-27.420792635072
-57.279764266108	-27.4381366407933
-57.224032241095	-27.4449917851427
-57.1684135126735	-27.450533243914
-57.1129751333957	-27.4545987587257
-56.9252582604603	-27.4636561826866
-56.8008901846343	-27.4756481592351
-56.7165503422245	-27.4822245596157
-56.5679532993053	-27.4873755345532
-56.4843937078033	-27.4882220025434
-56.4433927874471	-27.4852835990588
-56.387771683916	-27.4738257946247
-56.3425265192834	-27.4579189406066
-56.2186857924153	-27.4044445475778
-56.1816350569123	-27.3908549586894
-56.143670324226	-27.3793537080072
-56.1014878233044	-27.3697300322152
-56.0586633485347	-27.3631176877311
-56.0069261534192	-27.3588811416513
-55.9553898434664	-27.3576734474716
-55.8336845343138	-27.3580743508506
-55.7980574139185	-27.3552733961503
-55.76824231603	-27.3500880644126
-55.7393055338233	-27.3419478581071
-55.7026456697618	-27.3263469102816
-55.6682610841817	-27.3057630159504
-55.6427351391154	-27.2863248534092
-55.618572393601	-27.2646905761092
-55.5318540566194	-27.1755292244941
-55.507463200766	-27.1521774408362
-55.4376843706372	-27.0899542882598
-55.3927690791297	-27.053617661226
-55.3599531809945	-27.030179652369
-55.3259371294949	-27.0082304513742
-55.2162921246818	-26.9440326366968
-55.1859540998018	-26.9250614714097
-55.1563246966274	-26.9049956971936
-55.1225490671857	-26.8799883246015
-55.0490584786658	-26.8218105249358
-55.0186914236702	-26.7962527447683
-54.969937836462	-26.7517762136013
-54.9277593006512	-26.7095766183662
-54.890269375831	-26.670022536311
-54.8502321824692	-26.6240183870389
-54.8118852208262	-26.571141382169
-54.7782691841755	-26.5142935395152
-54.7532485178048	-26.4629370606967
-54.7313152833736	-26.4095538193532
-54.7121641340675	-26.3545480859254
-54.6956688176618	-26.2982248870688
-54.6813000957228	-26.2388731987391
-54.6691372246032	-26.178762646279
-54.6494025546841	-26.0577411456373
-54.6251030240853	-25.8800645342508
-54.6158319742661	-25.8241720279167
-54.6043965233808	-25.7713777175076
-54.5896351934094	-25.7228779909265
-54.5701598582908	-25.6801970506533
-54.5442836524686	-25.645267441739
-54.5238127498585	-25.6279730965811
-54.5005812451283	-25.6141979442797
-54.4687528169889	-25.6010251983542
-54.425310151842	-25.5878699865106
-54.3981377288731	-25.5808688543141
-54.370042353272	-25.5745197809631
-54.3255682673616	-25.5667097589482
-54.2912279742915	-25.5626624769916
-54.2566528043834	-25.5602183903664
-54.2060808995138	-25.5600344924978
-54.1625324740943	-25.5649577186238
-54.1281245645969	-25.5729159372207
-54.0931032581088	-25.5845609157536
-54.0643800819752	-25.5966518159285
-54.0365909228328	-25.6109784846693
-54.0038238992535	-25.632053306315
-53.9729317130281	-25.6563243149151
-53.9309263434759	-25.6975284784565
-53.9075104777263	-25.726957568437
-53.8863197766364	-25.7587825000123
-53.8620473704897	-25.8020025110071
-53.8399805714462	-25.8474998662258
-53.8193292333574	-25.8945411892245
-53.7643996437286	-26.0304215450183
-53.7481968516034	-26.0748361128963
-53.7321993594128	-26.1241131388103
-53.7188197631215	-26.173819054106
-53.7088909815336	-26.2239922409491
-53.7025958504181	-26.283858435918
-53.7018104320058	-26.3569894071354
-53.7052639752522	-26.4459234182311
-53.7087251366557	-26.5009949793348
-53.7175543288691	-26.6112521112959
-53.7265276212527	-26.7058934898926
-53.7378375483641	-26.8035082915744
-53.7440515372486	-26.8398496409481
-53.7521993877914	-26.875535353074
-53.7665125442185	-26.9214158122899
-53.78477105524	-26.9656219973572
-53.8079530693786	-27.0098295179179
-53.8350833465192	-27.051527502792
-53.8661232409947	-27.0902604354707
-53.893512406872	-27.118610146541
-53.9369013582111	-27.1567171897465
-53.985884889476	-27.1941096829155
-54.0371324972669	-27.2286652107309
-54.0686735209662	-27.2478706071428
-54.2733331877764	-27.3641171106161
-54.3059770770804	-27.3810970078206
-54.3393946882143	-27.3969632070863
-54.3931092442962	-27.4195437006812
-54.5445904552852	-27.4747101501533
-54.6316979019366	-27.5097975900867
-54.7094836723336	-27.544684626894
-54.7575244541902	-27.567912769059
-54.8007861460637	-27.5923742675583
-54.8507127828686	-27.626592526224
-54.9731180541548	-27.7259017846396
-55.0933691082977	-27.8160399771631
-55.1295636883135	-27.8412840198416
-55.1671002393845	-27.8653117546338
-55.2913063886788	-27.94148419434
-55.3375219532755	-27.9720216825546
-55.5612846385752	-28.1287107550972
-55.5986090890382	-28.1570036991614
-55.6327829904426	-28.1859279565099
-55.6628997245426	-28.2155571546389
-55.6882493728103	-28.2458012723108
-55.7160718968005	-28.2844019731725
-55.7345036748047	-28.3079965971652
-55.7524529755244	-28.326812438743
-55.775468119558	-28.3460213982689
-55.8526762652974	-28.398584406645
-55.874102140901	-28.4148352837213
-55.9199653619119	-28.4548160689064
-55.9798546056055	-28.5102890729823
-56.0112759547215	-28.5412738668954
-56.2121628738175	-28.7479621902029
-56.2771392243956	-28.821156442216
-56.3085140156093	-28.8589800847631
-56.4069606164393	-28.9826932535908
-56.4467953553213	-29.0299401301328
-56.4879219001755	-29.0759152546852
-56.5885117689029	-29.1838642946014
-56.6181627836855	-29.2177481889277
-56.7455066217332	-29.3698860524993
-56.8219885235515	-29.4552351437868
-56.8635475155054	-29.498760753406
-56.9060823510196	-29.5413177733965
-56.9496363270548	-29.58276147766
-56.9970721925276	-29.6254651626871
-57.0453953057487	-29.6669509210481
-57.1702556380872	-29.7693906331712
-57.2072689815782	-29.8010464382425
-57.2451432757416	-29.8358411038838
-57.2814539915084	-29.8719325613386
-57.3794657485454	-29.9764271002305
-57.5102839392524	-30.1078690445207
-57.5525202187331	-30.1521904165544
-57.5937289040656	-30.1996663818979
-57.6251481784456	-30.2399552226553
-57.6620365611383	-30.2927497659888
-57.7178742115256	-30.3782574374308
-57.7440758514194	-30.4210506634573
-57.7682442770517	-30.4643198107107
-57.789302001686	-30.5084865200369
-57.8056921819486	-30.5522649569622
-57.817818339145	-30.5970435847935
-57.8272958553194	-30.655000302322
-57.8422113677604	-30.8015731871528
-57.8482487936469	-30.8451503162341
-57.8584350331502	-30.9007269716724
-57.8755340905258	-30.9835626215177
-57.8980146559516	-31.1045289298661
-57.908015243009	-31.1468722691399
-57.9194844427528	-31.189082322591
-57.9356088032036	-31.2413838171094
-57.9810823021065	-31.3771702441114
-57.9933805274893	-31.4190066067694
-58.0020156891727	-31.4541129171773
-58.0089589176199	-31.4891371149859
-58.0227433419316	-31.5809076381769
-58.0298926140529	-31.6195151801814
-58.0439824445342	-31.6774222137641
-58.0557845885879	-31.7165923104867
-58.0690457612528	-31.7552552156556
-58.1081300527597	-31.8573047677008
-58.1198803140252	-31.8913645298491
-58.1324507704866	-31.9386779903969
-58.1423016590942	-31.9984606581328
-58.1509759943466	-32.0886941086462
-58.1528586944731	-32.1208335996909
-58.1554237291218	-32.2539994031499
-58.1597621935703	-32.3215824764501
-58.1659951572507	-32.3738684414753
-58.1869015844405	-32.5234904201467
-58.1914433487315	-32.5680804637424
-58.1959909415287	-32.6309938657743
-58.2033248705463	-32.7553019388334
-58.2090534143835	-32.8156331066825
-58.2183192850069	-32.8738734559952
-58.2330366579154	-32.9291816988763
-58.2535019586484	-32.9780202180586
-58.2697702537941	-33.0073062016199
-58.2880681227456	-33.034901257387
-58.3520523619269	-33.115192546199
-58.3818136380889	-33.1581181011694
-58.4061823058687	-33.2026454278442
-58.427324136	-33.2504767288179
-58.4458926361362	-33.3008414406799
-58.463841074406	-33.3583027576661
-58.4793640860836	-33.4174372876007
-58.4923236549127	-33.4777564701849
-58.5023584045167	-33.53886559657
-58.5088612772261	-33.6004368620715
-58.5109487718683	-33.6621851609164
-58.5092868472102	-33.7055558218436
-58.5052176928422	-33.7487675914512
-58.4977585350283	-33.8000178153698
-58.4708236994541	-33.9466808428466
-58.4636581298188	-33.9913950261595
-58.4555239669575	-34.0581276609627
-58.4518773977237	-34.1180049175928
-58.4523556985566	-34.1759622790359
-58.4601417995044	-34.2695634163186
-58.4613900441152	-34.3171823289013
-58.4562583200654	-34.3628611349334
-58.4448564138924	-34.4085765712517
-58.4276127500283	-34.4536577301201
-58.4105352664893	-34.4874375360134
-58.3903633318023	-34.5202232529007
-58.3537081936781	-34.5684215096449
-58.3111617119434	-34.6133520104868
-58.2632851876613	-34.6543922779812
-58.2149324597652	-34.6882052283885
-58.1633135479818	-34.7189888286715
-58.1093273516759	-34.7475757602131
-58.0536784366105	-34.7746467954132
-57.8242702571666	-34.8782130612837
-57.7671246309969	-34.9052230819796
-57.7108035851173	-34.9335085850531
-57.6553995536464	-34.9631457062093
-57.6010966098207	-34.9941595032584
-57.5481781947678	-35.0266742112458
-57.4992754693874	-35.0592861242552
-57.452290427761	-35.0934611570067
-57.4076621108177	-35.1292879898488
-57.3660170717304	-35.166969669015
-57.3282073479907	-35.2068333067117
-57.2976096987286	-35.2457402743941
-57.271553985528	-35.2865488675362
-57.2506322698633	-35.3290160353617
-57.2357136412715	-35.3729868426686
-57.2282805988705	-35.4126070554712
-57.226069874625	-35.4528227165951
-57.2289881647719	-35.493162374444
-57.2389522294618	-35.5415914421912
-57.2537688074844	-35.5898459794084
-57.288002879829	-35.6871334161742
-57.3026458410327	-35.7368701899073
-57.3130686148247	-35.7898532491281
-57.3177604247038	-35.8434542927814
-57.3160383713737	-35.8969471938578
-57.3059554136114	-35.954691812577
-57.2876266601422	-36.0105799697897
-57.2604807276035	-36.0653986595205
-57.2257628469778	-36.1165966553114
-57.1892263600085	-36.1584469259848
-57.1483375167629	-36.1970603477568
-57.1040678818272	-36.2325481226977
-57.0571725619641	-36.2648358696796
-57.0171237151873	-36.2889383093554
-56.9763919727113	-36.3111833882028
-56.8856532039322	-36.3569610126406
-56.8385403677437	-36.3831440158836
-56.7963527334918	-36.4135149550511
-56.7658555708779	-36.4446176590777
-56.7457232126561	-36.4725320029495
-56.7223358509187	-36.5182602483118
-56.705516629289	-36.5682115058563
-56.6944478140153	-36.621191144056
-56.6887487661426	-36.6762069022267
-56.6884627727387	-36.7324151119678
